date,asset,type,total_oi,fiz_oi,yur_oi,fiz_share,yur_share,long_fiz,short_fiz,long_jur,short_jur,Open,High,Low,Close,Volume,contract
2022-10-11,MXI,futures,58810.0,29836.0,28974.0,50.73,49.27,6735.0,23101.0,22670.0,6304.0,,,,,,
2022-10-11,SBRF,futures,416292.0,218285.0,198007.0,52.44,47.56,154519.0,63766.0,53627.0,144380.0,,,,,,
2022-10-12,MXI,futures,62470.0,30245.0,32225.0,48.42,51.58,6145.0,24100.0,25090.0,7135.0,,,,,,
2022-10-12,SBRF,futures,391140.0,202736.0,188404.0,51.83,48.17,140308.0,62428.0,55262.0,133142.0,,,,,,
2022-10-13,MXI,futures,63926.0,30685.0,33241.0,48.0,52.0,6079.0,24606.0,25884.0,7357.0,,,,,,
2022-10-13,SBRF,futures,407734.0,218034.0,189700.0,53.47,46.53,149326.0,68708.0,54541.0,135159.0,,,,,,
2022-10-14,MXI,futures,65494.0,31506.0,33988.0,48.11,51.89,6599.0,24907.0,26148.0,7840.0,,,,,,
2022-10-14,SBRF,futures,431358.0,232370.0,198988.0,53.87,46.13,159356.0,73014.0,56323.0,142665.0,,,,,,
2022-10-17,MXI,futures,67698.0,32529.0,35169.0,48.05,51.95,7552.0,24977.0,26297.0,8872.0,,,,,,
2022-10-17,SBRF,futures,522776.0,289616.0,233160.0,55.4,44.6,201293.0,88323.0,60095.0,173065.0,,,,,,
2022-10-18,MXI,futures,65324.0,31460.0,33864.0,48.16,51.84,7730.0,23730.0,24932.0,8932.0,,,,,,
2022-10-18,SBRF,futures,465786.0,259155.0,206631.0,55.64,44.36,171740.0,87415.0,61153.0,145478.0,,,,,,
2022-10-19,MXI,futures,60666.0,31615.0,29051.0,52.11,47.89,7703.0,23912.0,22630.0,6421.0,,,,,,
2022-10-19,SBRF,futures,450284.0,258288.0,191996.0,57.36,42.64,158674.0,99614.0,66468.0,125528.0,,,,,,
2022-10-20,MXI,futures,60434.0,31404.0,29030.0,51.96,48.04,7610.0,23794.0,22607.0,6423.0,,,,,,
2022-10-20,SBRF,futures,586086.0,315017.0,271069.0,53.75,46.25,194749.0,120268.0,98294.0,172775.0,,,,,,
2022-10-21,MXI,futures,60488.0,31099.0,29389.0,51.41,48.59,7257.0,23842.0,22987.0,6402.0,,,,,,
2022-10-21,SBRF,futures,587680.0,303278.0,284402.0,51.61,48.39,186141.0,117137.0,107699.0,176703.0,,,,,,
2022-10-24,MXI,futures,57972.0,29755.0,28217.0,51.33,48.67,8013.0,21742.0,20973.0,7244.0,,,,,,
2022-10-24,SBRF,futures,543852.0,275984.0,267868.0,50.75,49.25,167937.0,108047.0,103989.0,163879.0,,,,,,
2022-10-25,MXI,futures,54828.0,28849.0,25979.0,52.62,47.38,8521.0,20328.0,18893.0,7086.0,,,,,,
2022-10-25,SBRF,futures,677622.0,331014.0,346608.0,48.85,51.15,212646.0,118368.0,126165.0,220443.0,,,,,,
2022-10-26,MXI,futures,51180.0,26160.0,25020.0,51.11,48.89,8746.0,17414.0,16844.0,8176.0,,,,,,
2022-10-26,SBRF,futures,627454.0,270760.0,356694.0,43.15,56.85,183791.0,86969.0,129936.0,226758.0,,,,,,
2022-10-27,MXI,futures,51770.0,26266.0,25504.0,50.74,49.26,8852.0,17414.0,17033.0,8471.0,,,,,,
2022-10-27,SBRF,futures,659388.0,303206.0,356182.0,45.98,54.02,199046.0,104160.0,130648.0,225534.0,,,,,,
2022-10-28,MXI,futures,48340.0,24939.0,23401.0,51.59,48.41,7697.0,17242.0,16473.0,6928.0,,,,,,
2022-10-28,SBRF,futures,630660.0,293830.0,336830.0,46.59,53.41,186085.0,107745.0,129245.0,207585.0,,,,,,
2022-10-31,MXI,futures,48184.0,24232.0,23952.0,50.29,49.71,7314.0,16918.0,16778.0,7174.0,,,,,,
2022-10-31,SBRF,futures,606188.0,302586.0,303602.0,49.92,50.08,166627.0,135959.0,136467.0,167135.0,,,,,,
2022-11-01,ALRS,futures,17558.0,7831.0,9727.0,44.6,55.4,6634.0,1197.0,2145.0,7582.0,,,,,,
2022-11-01,GAZR,futures,226284.0,124345.0,101939.0,54.95,45.05,89894.0,34451.0,23248.0,78691.0,,,,,,
2022-11-01,GMKN,futures,74338.0,15873.0,58465.0,21.35,78.65,11296.0,4577.0,25873.0,32592.0,,,,,,
2022-11-01,LKOH,futures,36476.0,14141.0,22335.0,38.77,61.23,7150.0,6991.0,11088.0,11247.0,,,,,,
2022-11-01,MGNT,futures,33812.0,16603.0,17209.0,49.1,50.9,6449.0,10154.0,10457.0,6752.0,,,,,,
2022-11-01,MXI,futures,127878.0,71495.0,56383.0,55.91,44.09,12605.0,58890.0,51334.0,5049.0,,,,,,
2022-11-01,ROSN,futures,16514.0,5893.0,10621.0,35.68,64.32,3045.0,2848.0,5212.0,5409.0,,,,,,
2022-11-01,SBRF,futures,619114.0,302484.0,316630.0,48.86,51.14,174572.0,127912.0,134985.0,181645.0,,,,,,
2022-11-01,VTBR,futures,276402.0,164651.0,111751.0,59.57,40.43,131718.0,32933.0,6483.0,105268.0,,,,,,
2022-11-02,MXI,futures,52532.0,25891.0,26641.0,49.29,50.71,7403.0,18488.0,18863.0,7778.0,,,,,,
2022-11-02,SBRF,futures,626024.0,298121.0,327903.0,47.62,52.38,177916.0,120205.0,135096.0,192807.0,,,,,,
2022-11-03,MXI,futures,48402.0,22562.0,25840.0,46.61,53.39,6523.0,16039.0,17678.0,8162.0,,,,,,
2022-11-03,SBRF,futures,602010.0,295507.0,306503.0,49.09,50.91,172724.0,122783.0,128281.0,178222.0,,,,,,
2022-11-07,MXI,futures,45246.0,22096.0,23150.0,48.84,51.16,6288.0,15808.0,16335.0,6815.0,,,,,,
2022-11-07,SBRF,futures,745620.0,366873.0,378747.0,49.2,50.8,232079.0,134794.0,140731.0,238016.0,,,,,,
2022-11-08,MXI,futures,44094.0,21240.0,22854.0,48.17,51.83,6163.0,15077.0,15884.0,6970.0,,,,,,
2022-11-08,SBRF,futures,673888.0,340133.0,333755.0,50.47,49.53,212164.0,127969.0,124780.0,208975.0,,,,,,
2022-11-09,MXI,futures,44506.0,21397.0,23109.0,48.08,51.92,6188.0,15209.0,16065.0,7044.0,,,,,,
2022-11-09,SBRF,futures,646644.0,310856.0,335788.0,48.07,51.93,184076.0,126780.0,139246.0,196542.0,,,,,,
2022-11-10,MXI,futures,45634.0,21284.0,24350.0,46.64,53.36,6384.0,14900.0,16433.0,7917.0,,,,,,
2022-11-10,SBRF,futures,762210.0,374485.0,387725.0,49.13,50.87,236411.0,138074.0,144694.0,243031.0,,,,,,
2022-11-11,MXI,futures,47410.0,22201.0,25209.0,46.83,53.17,6167.0,16034.0,17538.0,7671.0,,,,,,
2022-11-11,SBRF,futures,724274.0,357591.0,366683.0,49.37,50.63,226918.0,130673.0,135219.0,231464.0,,,,,,
2022-11-14,MXI,futures,49140.0,23126.0,26014.0,47.06,52.94,6491.0,16635.0,18079.0,7935.0,,,,,,
2022-11-14,SBRF,futures,745024.0,375385.0,369639.0,50.39,49.61,235136.0,140249.0,137376.0,232263.0,,,,,,
2022-11-15,MXI,futures,48980.0,22310.0,26670.0,45.55,54.45,5968.0,16342.0,18522.0,8148.0,,,,,,
2022-11-15,SBRF,futures,685784.0,334586.0,351198.0,48.79,51.21,195223.0,139363.0,147669.0,203529.0,,,,,,
2022-11-16,MXI,futures,49186.0,23596.0,25590.0,47.97,52.03,6412.0,17184.0,18181.0,7409.0,,,,,,
2022-11-16,SBRF,futures,688572.0,337964.0,350608.0,49.08,50.92,197920.0,140044.0,146366.0,204242.0,,,,,,
2022-11-17,MXI,futures,48378.0,22311.0,26067.0,46.12,53.88,5978.0,16333.0,18211.0,7856.0,,,,,,
2022-11-17,SBRF,futures,696856.0,341177.0,355679.0,48.96,51.04,192544.0,148633.0,155884.0,199795.0,,,,,,
2022-11-18,MXI,futures,48754.0,22136.0,26618.0,45.4,54.6,5877.0,16259.0,18500.0,8118.0,,,,,,
2022-11-18,SBRF,futures,687684.0,332806.0,354878.0,48.4,51.6,191528.0,141278.0,152314.0,202564.0,,,,,,
2022-11-21,MXI,futures,51172.0,24140.0,27032.0,47.17,52.83,6126.0,18014.0,19460.0,7572.0,,,,,,
2022-11-21,SBRF,futures,681686.0,324310.0,357376.0,47.57,52.43,185847.0,138463.0,154996.0,202380.0,,,,,,
2022-11-22,MXI,futures,53474.0,25292.0,28182.0,47.3,52.7,6247.0,19045.0,20490.0,7692.0,,,,,,
2022-11-22,SBRF,futures,691858.0,339843.0,352015.0,49.12,50.88,200738.0,139105.0,145191.0,206824.0,,,,,,
2022-11-23,MXI,futures,53730.0,25820.0,27910.0,48.06,51.94,6252.0,19568.0,20613.0,7297.0,,,,,,
2022-11-23,SBRF,futures,707020.0,351778.0,355242.0,49.76,50.24,216267.0,135511.0,137243.0,217999.0,,,,,,
2022-11-24,MXI,futures,54248.0,25834.0,28414.0,47.62,52.38,6105.0,19729.0,21019.0,7395.0,,,,,,
2022-11-24,SBRF,futures,695626.0,343980.0,351646.0,49.45,50.55,205804.0,138176.0,142009.0,209637.0,,,,,,
2022-11-25,MXI,futures,53604.0,24806.0,28798.0,46.28,53.72,5622.0,19184.0,21180.0,7618.0,,,,,,
2022-11-25,SBRF,futures,704824.0,347073.0,357751.0,49.24,50.76,204647.0,142426.0,147765.0,209986.0,,,,,,
2022-11-28,MXI,futures,52118.0,24640.0,27478.0,47.28,52.72,6062.0,18578.0,19997.0,7481.0,,,,,,
2022-11-28,SBRF,futures,706898.0,335807.0,371091.0,47.5,52.5,192304.0,143503.0,161145.0,209946.0,,,,,,
2022-11-29,MXI,futures,52236.0,24678.0,27558.0,47.24,52.76,6207.0,18471.0,19911.0,7647.0,,,,,,
2022-11-29,SBRF,futures,724474.0,360169.0,364305.0,49.71,50.29,216952.0,143217.0,145285.0,219020.0,,,,,,
2022-11-30,MXI,futures,52496.0,24356.0,28140.0,46.4,53.6,6067.0,18289.0,20181.0,7959.0,,,,,,
2022-11-30,SBRF,futures,709098.0,343520.0,365578.0,48.44,51.56,200835.0,142685.0,153714.0,211864.0,,,,,,
2022-12-01,ALRS,futures,18902.0,8963.0,9939.0,47.42,52.58,7197.0,1766.0,2254.0,7685.0,,,,,,
2022-12-01,GAZR,futures,223926.0,113032.0,110894.0,50.48,49.52,85994.0,27038.0,25969.0,84925.0,,,,,,
2022-12-01,GMKN,futures,86150.0,21624.0,64526.0,25.1,74.9,14066.0,7558.0,29009.0,35517.0,,,,,,
2022-12-01,LKOH,futures,29940.0,10720.0,19220.0,35.8,64.2,6413.0,4307.0,8557.0,10663.0,,,,,,
2022-12-01,MGNT,futures,37474.0,22594.0,14880.0,60.29,39.71,13730.0,8864.0,5007.0,9873.0,,,,,,
2022-12-01,MXI,futures,153952.0,87804.0,66148.0,57.03,42.97,14480.0,73324.0,62496.0,3652.0,,,,,,
2022-12-01,ROSN,futures,14112.0,4896.0,9216.0,34.69,65.31,2890.0,2006.0,4166.0,5050.0,,,,,,
2022-12-01,SBRF,futures,714230.0,354452.0,359778.0,49.63,50.37,215300.0,139152.0,141815.0,217963.0,,,,,,
2022-12-01,VTBR,futures,316690.0,186892.0,129798.0,59.01,40.99,151251.0,35641.0,7094.0,122704.0,,,,,,
2022-12-02,MXI,futures,52824.0,24471.0,28353.0,46.33,53.67,6350.0,18121.0,20062.0,8291.0,,,,,,
2022-12-02,SBRF,futures,711814.0,351194.0,360620.0,49.34,50.66,215269.0,135925.0,140638.0,219982.0,,,,,,
2022-12-05,MXI,futures,55000.0,26300.0,28700.0,47.82,52.18,7281.0,19019.0,20219.0,8481.0,,,,,,
2022-12-05,SBRF,futures,867232.0,456764.0,410468.0,52.67,47.33,302490.0,154274.0,131126.0,279342.0,,,,,,
2022-12-06,MXI,futures,53934.0,25381.0,28553.0,47.06,52.94,7648.0,17733.0,19319.0,9234.0,,,,,,
2022-12-06,SBRF,futures,845486.0,439479.0,406007.0,51.98,48.02,290380.0,149099.0,132363.0,273644.0,,,,,,
2022-12-07,MXI,futures,49228.0,23331.0,25897.0,47.39,52.61,7188.0,16143.0,17426.0,8471.0,,,,,,
2022-12-07,SBRF,futures,816172.0,421011.0,395161.0,51.58,48.42,273842.0,147169.0,134244.0,260917.0,,,,,,
2022-12-08,MXI,futures,48000.0,22621.0,25379.0,47.13,52.87,7088.0,15533.0,16912.0,8467.0,,,,,,
2022-12-08,SBRF,futures,814298.0,417112.0,397186.0,51.22,48.78,268290.0,148822.0,138859.0,258327.0,,,,,,
2022-12-09,MXI,futures,46658.0,22406.0,24252.0,48.02,51.98,7317.0,15089.0,16012.0,8240.0,,,,,,
2022-12-09,SBRF,futures,808242.0,409347.0,398895.0,50.65,49.35,267049.0,142298.0,137072.0,261823.0,,,,,,
2022-12-12,MXI,futures,43696.0,21172.0,22524.0,48.45,51.55,7365.0,13807.0,14483.0,8041.0,,,,,,
2022-12-12,SBRF,futures,831176.0,392488.0,438688.0,47.22,52.78,251143.0,141345.0,164445.0,274243.0,,,,,,
2022-12-13,MXI,futures,40916.0,19912.0,21004.0,48.67,51.33,7193.0,12719.0,13265.0,7739.0,,,,,,
2022-12-13,SBRF,futures,837662.0,342502.0,495160.0,40.89,59.11,207724.0,134778.0,211107.0,284053.0,,,,,,
2022-12-14,MXI,futures,38016.0,19758.0,18258.0,51.97,48.03,8319.0,11439.0,10689.0,7569.0,,,,,,
2022-12-14,SBRF,futures,844238.0,301383.0,542855.0,35.7,64.3,189032.0,112351.0,233087.0,309768.0,,,,,,
2022-12-15,MXI,futures,18430.0,11189.0,7241.0,60.71,39.29,4431.0,6758.0,4784.0,2457.0,,,,,,
2022-12-15,SBRF,futures,860470.0,274691.0,585779.0,31.92,68.08,168630.0,106061.0,261605.0,324174.0,,,,,,
2022-12-16,MXI,futures,19674.0,13233.0,6441.0,67.26,32.74,5023.0,8210.0,4814.0,1627.0,,,,,,
2022-12-16,SBRF,futures,488096.0,221790.0,266306.0,45.44,54.56,141676.0,80114.0,102372.0,163934.0,,,,,,
2022-12-19,MXI,futures,31492.0,15524.0,15968.0,49.3,50.7,5374.0,10150.0,10372.0,5596.0,,,,,,
2022-12-19,SBRF,futures,504044.0,238838.0,265206.0,47.38,52.62,153483.0,85355.0,98539.0,166667.0,,,,,,
2022-12-20,MXI,futures,42304.0,18280.0,24024.0,43.21,56.79,7214.0,11066.0,13938.0,10086.0,,,,,,
2022-12-20,SBRF,futures,559702.0,266365.0,293337.0,47.59,52.41,179086.0,87279.0,100765.0,192572.0,,,,,,
2022-12-21,MXI,futures,41928.0,18004.0,23924.0,42.94,57.06,7149.0,10855.0,13815.0,10109.0,,,,,,
2022-12-21,SBRF,futures,530310.0,256674.0,273636.0,48.4,51.6,164204.0,92470.0,100951.0,172685.0,,,,,,
2022-12-22,MXI,futures,42506.0,18320.0,24186.0,43.1,56.9,7004.0,11316.0,14249.0,9937.0,,,,,,
2022-12-22,SBRF,futures,520580.0,246920.0,273660.0,47.43,52.57,159482.0,87438.0,100808.0,172852.0,,,,,,
2022-12-23,MXI,futures,39966.0,17708.0,22258.0,44.31,55.69,6856.0,10852.0,13127.0,9131.0,,,,,,
2022-12-23,SBRF,futures,515034.0,241004.0,274030.0,46.79,53.21,157945.0,83059.0,99572.0,174458.0,,,,,,
2022-12-26,MXI,futures,37850.0,16852.0,20998.0,44.52,55.48,6786.0,10066.0,12139.0,8859.0,,,,,,
2022-12-26,SBRF,futures,607588.0,284705.0,322883.0,46.86,53.14,201850.0,82855.0,101944.0,220939.0,,,,,,
2022-12-27,MXI,futures,44670.0,17628.0,27042.0,39.46,60.54,6766.0,10862.0,15569.0,11473.0,,,,,,
2022-12-27,SBRF,futures,551882.0,263595.0,288287.0,47.76,52.24,175125.0,88470.0,100816.0,187471.0,,,,,,
2022-12-28,MXI,futures,53690.0,17218.0,36472.0,32.07,67.93,6801.0,10417.0,20044.0,16428.0,,,,,,
2022-12-28,SBRF,futures,551892.0,255156.0,296736.0,46.23,53.77,174819.0,80337.0,101127.0,195609.0,,,,,,
2022-12-29,MXI,futures,56858.0,16574.0,40284.0,29.15,70.85,6131.0,10443.0,22298.0,17986.0,,,,,,
2022-12-29,SBRF,futures,582384.0,265534.0,316850.0,45.59,54.41,190171.0,75363.0,101021.0,215829.0,,,,,,
2022-12-30,MXI,futures,51934.0,16546.0,35388.0,31.86,68.14,5542.0,11004.0,20425.0,14963.0,,,,,,
2022-12-30,SBRF,futures,569172.0,257555.0,311617.0,45.25,54.75,183134.0,74421.0,101452.0,210165.0,,,,,,
2023-01-03,ALRS,futures,24496.0,12110.0,12386.0,49.44,50.56,11219.0,891.0,1029.0,11357.0,,,,,,
2023-01-03,GAZR,futures,100556.0,58825.0,41731.0,58.5,41.5,41665.0,17160.0,8613.0,33118.0,,,,,,
2023-01-03,GMKN,futures,82380.0,19818.0,62562.0,24.06,75.94,12360.0,7458.0,28830.0,33732.0,,,,,,
2023-01-03,LKOH,futures,20368.0,13512.0,6856.0,66.34,33.66,7511.0,6001.0,2673.0,4183.0,,,,,,
2023-01-03,MGNT,futures,67174.0,37727.0,29447.0,56.16,43.84,33236.0,4491.0,351.0,29096.0,,,,,,
2023-01-03,MXI,futures,102518.0,60604.0,41914.0,59.12,40.88,16215.0,44389.0,35044.0,6870.0,,,,,,
2023-01-03,ROSN,futures,8272.0,4718.0,3554.0,57.04,42.96,2769.0,1949.0,1367.0,2187.0,,,,,,
2023-01-03,SBRF,futures,552242.0,249264.0,302978.0,45.14,54.86,174373.0,74891.0,101748.0,201230.0,,,,,,
2023-01-03,VTBR,futures,296068.0,205902.0,90166.0,69.55,30.45,137616.0,68286.0,10418.0,79748.0,,,,,,
2023-01-04,MXI,futures,54132.0,17547.0,36585.0,32.42,67.58,5756.0,11791.0,21310.0,15275.0,,,,,,
2023-01-04,SBRF,futures,539570.0,251502.0,288068.0,46.61,53.39,169032.0,82470.0,100753.0,187315.0,,,,,,
2023-01-05,MXI,futures,53684.0,17205.0,36479.0,32.05,67.95,5670.0,11535.0,21172.0,15307.0,,,,,,
2023-01-05,SBRF,futures,549832.0,256103.0,293729.0,46.58,53.42,173829.0,82274.0,101087.0,192642.0,,,,,,
2023-01-06,MXI,futures,53842.0,17138.0,36704.0,31.83,68.17,5870.0,11268.0,21051.0,15653.0,,,,,,
2023-01-06,SBRF,futures,533676.0,246910.0,286766.0,46.27,53.73,166491.0,80419.0,100347.0,186419.0,,,,,,
2023-01-09,MXI,futures,53590.0,17305.0,36285.0,32.29,67.71,6407.0,10898.0,20388.0,15897.0,,,,,,
2023-01-09,SBRF,futures,568728.0,265114.0,303614.0,46.62,53.38,183290.0,81824.0,101074.0,202540.0,,,,,,
2023-01-10,MXI,futures,52230.0,17464.0,34766.0,33.44,66.56,6634.0,10830.0,19481.0,15285.0,,,,,,
2023-01-10,SBRF,futures,571394.0,267460.0,303934.0,46.81,53.19,181898.0,85562.0,103799.0,200135.0,,,,,,
2023-01-11,MXI,futures,52106.0,16687.0,35419.0,32.03,67.97,6446.0,10241.0,19607.0,15812.0,,,,,,
2023-01-11,SBRF,futures,751934.0,379588.0,372346.0,50.48,49.52,271364.0,108224.0,104603.0,267743.0,,,,,,
2023-01-12,MXI,futures,47542.0,16799.0,30743.0,35.34,64.66,7184.0,9615.0,16587.0,14156.0,,,,,,
2023-01-12,SBRF,futures,733488.0,364983.0,368505.0,49.76,50.24,258569.0,106414.0,108175.0,260330.0,,,,,,
2023-01-13,MXI,futures,45706.0,16686.0,29020.0,36.51,63.49,6262.0,10424.0,16591.0,12429.0,,,,,,
2023-01-13,SBRF,futures,751728.0,375297.0,376431.0,49.92,50.08,263416.0,111881.0,112448.0,263983.0,,,,,,
2023-01-16,MXI,futures,47132.0,17064.0,30068.0,36.2,63.8,6186.0,10878.0,17380.0,12688.0,,,,,,
2023-01-16,SBRF,futures,695238.0,360335.0,334903.0,51.83,48.17,242108.0,118227.0,105511.0,229392.0,,,,,,
2023-01-17,MXI,futures,45456.0,16412.0,29044.0,36.11,63.89,5843.0,10569.0,16885.0,12159.0,,,,,,
2023-01-17,SBRF,futures,673218.0,349051.0,324167.0,51.85,48.15,230985.0,118066.0,105624.0,218543.0,,,,,,
2023-01-18,MXI,futures,46224.0,15984.0,30240.0,34.58,65.42,5748.0,10236.0,17364.0,12876.0,,,,,,
2023-01-18,SBRF,futures,712888.0,362502.0,350386.0,50.85,49.15,246566.0,115936.0,109878.0,240508.0,,,,,,
2023-01-19,MXI,futures,49146.0,17238.0,31908.0,35.08,64.92,5713.0,11525.0,18860.0,13048.0,,,,,,
2023-01-19,SBRF,futures,643016.0,331107.0,311909.0,51.49,48.51,212033.0,119074.0,109475.0,202434.0,,,,,,
2023-01-20,MXI,futures,48592.0,16734.0,31858.0,34.44,65.56,5406.0,11328.0,18890.0,12968.0,,,,,,
2023-01-20,SBRF,futures,666334.0,341332.0,325002.0,51.23,48.77,219027.0,122305.0,114140.0,210862.0,,,,,,
2023-01-23,MXI,futures,50068.0,17384.0,32684.0,34.72,65.28,5530.0,11854.0,19504.0,13180.0,,,,,,
2023-01-23,SBRF,futures,724260.0,378727.0,345533.0,52.29,47.71,247557.0,131170.0,114573.0,230960.0,,,,,,
2023-01-24,MXI,futures,50906.0,18171.0,32735.0,35.7,64.3,5975.0,12196.0,19478.0,13257.0,,,,,,
2023-01-24,SBRF,futures,659438.0,358328.0,301110.0,54.34,45.66,226101.0,132227.0,103618.0,197492.0,,,,,,
2023-01-25,MXI,futures,46400.0,18320.0,28080.0,39.48,60.52,6009.0,12311.0,17191.0,10889.0,,,,,,
2023-01-25,SBRF,futures,652028.0,353981.0,298047.0,54.29,45.71,221627.0,132354.0,104387.0,193660.0,,,,,,
2023-01-26,MXI,futures,46104.0,18313.0,27791.0,39.72,60.28,5873.0,12440.0,17179.0,10612.0,,,,,,
2023-01-26,SBRF,futures,646766.0,348275.0,298491.0,53.85,46.15,219341.0,128934.0,104042.0,194449.0,,,,,,
2023-01-27,MXI,futures,46562.0,18376.0,28186.0,39.47,60.53,5883.0,12493.0,17398.0,10788.0,,,,,,
2023-01-27,SBRF,futures,659236.0,350393.0,308843.0,53.15,46.85,224767.0,125626.0,104851.0,203992.0,,,,,,
2023-01-30,MXI,futures,47542.0,18994.0,28548.0,39.95,60.05,6161.0,12833.0,17610.0,10938.0,,,,,,
2023-01-30,SBRF,futures,678394.0,373175.0,305219.0,55.01,44.99,235094.0,138081.0,104103.0,201116.0,,,,,,
2023-01-31,MXI,futures,50496.0,20643.0,29853.0,40.88,59.12,6323.0,14320.0,18925.0,10928.0,,,,,,
2023-01-31,SBRF,futures,826118.0,455379.0,370739.0,55.12,44.88,307087.0,148292.0,105972.0,264767.0,,,,,,
2023-02-01,ALRS,futures,49930.0,25541.0,24389.0,51.15,48.85,23465.0,2076.0,1500.0,22889.0,,,,,,
2023-02-01,GAZR,futures,137622.0,79437.0,58185.0,57.72,42.28,53258.0,26179.0,15553.0,42632.0,,,,,,
2023-02-01,GMKN,futures,86884.0,24422.0,62462.0,28.11,71.89,15035.0,9387.0,28407.0,34055.0,,,,,,
2023-02-01,LKOH,futures,25086.0,15103.0,9983.0,60.2,39.8,10293.0,4810.0,2250.0,7733.0,,,,,,
2023-02-01,MGNT,futures,99322.0,49173.0,50149.0,49.51,50.49,43435.0,5738.0,6226.0,43923.0,,,,,,
2023-02-01,MXI,futures,111046.0,75973.0,35073.0,68.42,31.58,25390.0,50583.0,30133.0,4940.0,,,,,,
2023-02-01,ROSN,futures,14804.0,7551.0,7253.0,51.01,48.99,5715.0,1836.0,1687.0,5566.0,,,,,,
2023-02-01,SBRF,futures,743996.0,405280.0,338716.0,54.47,45.53,267878.0,137402.0,104120.0,234596.0,,,,,,
2023-02-01,VTBR,futures,407156.0,271015.0,136141.0,66.56,33.44,196345.0,74670.0,7233.0,128908.0,,,,,,
2023-02-02,MXI,futures,49894.0,20315.0,29579.0,40.72,59.28,6766.0,13549.0,18181.0,11398.0,,,,,,
2023-02-02,SBRF,futures,799730.0,430991.0,368739.0,53.89,46.11,292720.0,138271.0,107145.0,261594.0,,,,,,
2023-02-03,MXI,futures,47756.0,19358.0,28398.0,40.54,59.46,6084.0,13274.0,17794.0,10604.0,,,,,,
2023-02-03,SBRF,futures,812420.0,444557.0,367863.0,54.72,45.28,298758.0,145799.0,107452.0,260411.0,,,,,,
2023-02-06,MXI,futures,47962.0,20178.0,27784.0,42.07,57.93,6266.0,13912.0,17715.0,10069.0,,,,,,
2023-02-06,SBRF,futures,818908.0,461497.0,357411.0,56.36,43.64,304437.0,157060.0,105017.0,252394.0,,,,,,
2023-02-07,MXI,futures,48498.0,20983.0,27515.0,43.27,56.73,7164.0,13819.0,17085.0,10430.0,,,,,,
2023-02-07,SBRF,futures,708418.0,402483.0,305935.0,56.81,43.19,253910.0,148573.0,100299.0,205636.0,,,,,,
2023-02-08,MXI,futures,49308.0,20794.0,28514.0,42.17,57.83,7268.0,13526.0,17386.0,11128.0,,,,,,
2023-02-08,SBRF,futures,702280.0,397631.0,304649.0,56.62,43.38,250181.0,147450.0,100959.0,203690.0,,,,,,
2023-02-09,MXI,futures,47794.0,19178.0,28616.0,40.13,59.87,7072.0,12106.0,16825.0,11791.0,,,,,,
2023-02-09,SBRF,futures,744716.0,404189.0,340527.0,54.27,45.73,272200.0,131989.0,100158.0,240369.0,,,,,,
2023-02-10,MXI,futures,49480.0,19404.0,30076.0,39.22,60.78,6954.0,12450.0,17786.0,12290.0,,,,,,
2023-02-10,SBRF,futures,740178.0,398529.0,341649.0,53.84,46.16,269354.0,129175.0,100735.0,240914.0,,,,,,
2023-02-13,MXI,futures,53572.0,19058.0,34514.0,35.57,64.43,6509.0,12549.0,20277.0,14237.0,,,,,,
2023-02-13,SBRF,futures,701988.0,386700.0,315288.0,55.09,44.91,251310.0,135390.0,99684.0,215604.0,,,,,,
2023-02-14,MXI,futures,59896.0,17081.0,42815.0,28.52,71.48,6239.0,10842.0,23709.0,19106.0,,,,,,
2023-02-14,SBRF,futures,634624.0,358873.0,275751.0,56.55,43.45,214498.0,144375.0,102814.0,172937.0,,,,,,
2023-02-15,MXI,futures,65376.0,18074.0,47302.0,27.65,72.35,7436.0,10638.0,25252.0,22050.0,,,,,,
2023-02-15,SBRF,futures,628014.0,344868.0,283146.0,54.91,45.09,211069.0,133799.0,102938.0,180208.0,,,,,,
2023-02-16,MXI,futures,65928.0,18576.0,47352.0,28.18,71.82,7881.0,10695.0,25083.0,22269.0,,,,,,
2023-02-16,SBRF,futures,646544.0,354453.0,292091.0,54.82,45.18,218272.0,136181.0,105000.0,187091.0,,,,,,
2023-02-17,MXI,futures,62880.0,17831.0,45049.0,28.36,71.64,6966.0,10865.0,24474.0,20575.0,,,,,,
2023-02-17,SBRF,futures,673286.0,370310.0,302976.0,55.0,45.0,232175.0,138135.0,104468.0,198508.0,,,,,,
2023-02-20,MXI,futures,61996.0,17818.0,44178.0,28.74,71.26,7207.0,10611.0,23791.0,20387.0,,,,,,
2023-02-20,SBRF,futures,674472.0,376457.0,298015.0,55.82,44.18,233802.0,142655.0,103434.0,194581.0,,,,,,
2023-02-21,MXI,futures,61944.0,17969.0,43975.0,29.01,70.99,7032.0,10937.0,23940.0,20035.0,,,,,,
2023-02-21,SBRF,futures,717090.0,395682.0,321408.0,55.18,44.82,254199.0,141483.0,104346.0,217062.0,,,,,,
2023-02-22,MXI,futures,61200.0,15767.0,45433.0,25.76,74.24,6822.0,8945.0,23778.0,21655.0,,,,,,
2023-02-22,SBRF,futures,677142.0,383495.0,293647.0,56.63,43.37,236414.0,147081.0,102157.0,191490.0,,,,,,
2023-02-24,MXI,futures,60528.0,15459.0,45069.0,25.54,74.46,6509.0,8950.0,23755.0,21314.0,,,,,,
